guide,target,active,center,scale
BCL6_1,BCL6,0,-0.0807,0.4533
BCL6_2,BCL6,0,-0.02517,0.2606
BCL6_3,BCL6,0,-0.01694,0.279
BCL6_4,BCL6,0,-0.06533,0.5901
BCL6_5,BCL6,0,-0.006588,0.1177
BCL6_6,BCL6,0,0.0003173,0.1429
BCLAF1_1,BCLAF1,0,-0.02768,0.1965
BCLAF1_2,BCLAF1,0,0.01328,0.1861
BCLAF1_3,BCLAF1,0,-0.001441,0.157
BCLAF1_4,BCLAF1,0,-0.000653,0.2715
BCLAF1_5,BCLAF1,0,-0.009865,0.132
BCLAF1_6,BCLAF1,0,-0.004042,0.08881
BDP1_1,BDP1,0,-0.08318,0.6222
BDP1_2,BDP1,0,-0.06294,0.5453
BDP1_3,BDP1,0,-0.04113,0.5688
BDP1_4,BDP1,0,-0.09805,0.6108
BDP1_5,BDP1,0,-0.0001702,0.1347
BDP1_6,BDP1,0,0.002418,0.2609
BHLHA15_1,BHLHA15,0,-0.01106,0.1499
BHLHA15_2,BHLHA15,0,-0.02057,0.1808
BHLHA15_3,BHLHA15,0,-0.0168,0.2177
BHLHA15_4,BHLHA15,0,0.004236,0.1646
BHLHA15_5,BHLHA15,0,-0.03281,0.1317
BHLHA15_6,BHLHA15,0,-0.01648,0.1984
BHLHA9_1,BHLHA9,0,0.004971,0.1702
BHLHA9_2,BHLHA9,0,-0.01051,0.1618
BHLHA9_3,BHLHA9,0,-0.02701,0.3779
BHLHA9_4,BHLHA9,0,-0.03311,0.4925
BHLHA9_5,BHLHA9,0,-0.009682,0.1401
BHLHA9_6,BHLHA9,0,-0.02166,0.2013
BHLHB9_1,BHLHB9,0,0.003115,0.1898
BHLHB9_2,BHLHB9,0,-0.01069,0.1613
BHLHB9_3,BHLHB9,0,-0.002382,0.1898
BHLHB9_4,BHLHB9,0,-0.01508,0.1918
BHLHB9_5,BHLHB9,0,0.002199,0.156
BHLHB9_6,BHLHB9,0,-0.02152,0.2114
BHLHE22_1,BHLHE22,0,-0.003911,0.1559
BHLHE22_2,BHLHE22,0,-0.007619,0.1371
BHLHE22_3,BHLHE22,0,-0.03402,0.2013
BHLHE22_4,BHLHE22,0,0.005237,0.1957
BHLHE22_5,BHLHE22,0,-0.001429,0.1277
BHLHE22_6,BHLHE22,0,-0.001613,0.1248
BHLHE23_1,BHLHE23,0,-0.001005,0.161
BHLHE23_2,BHLHE23,0,-0.0007356,0.1444
BHLHE23_3,BHLHE23,0,-0.02581,0.2314
BHLHE23_4,BHLHE23,0,-0.009339,0.1132
BHLHE23_5,BHLHE23,0,0.008916,0.1403
BHLHE23_6,BHLHE23,0,-0.004584,0.2479
BHLHE40_1,BHLHE40,0,0.005061,0.1792
BHLHE40_2,BHLHE40,0,-0.01038,0.171
BHLHE40_3,BHLHE40,0,-0.002043,0.198
BHLHE40_4,BHLHE40,0,-0.00485,0.1979
BHLHE40_5,BHLHE40,0,0.001114,0.142
BHLHE40_6,BHLHE40,0,-0.006986,0.09776
BHLHE41_1,BHLHE41,0,-0.0474,0.3285
BHLHE41_2,BHLHE41,0,-0.01764,0.1619
BHLHE41_3,BHLHE41,0,-0.01252,0.2213
BHLHE41_4,BHLHE41,0,-0.05182,0.5538
BHLHE41_5,BHLHE41,0,0.001095,0.1328
BHLHE41_6,BHLHE41,0,-0.001633,0.1574
BID_1,BID,0,-0.02997,0.2676
BID_2,BID,0,-0.005801,0.1187
BID_3,BID,0,0.002521,0.1198
BID_4,BID,0,-0.01135,0.1989
BID_5,BID,0,-0.005842,0.1238
BID_6,BID,0,-0.005363,0.136
BLZF1_1,BLZF1,0,0.004196,0.1641
BLZF1_2,BLZF1,0,-0.003535,0.1244
BLZF1_3,BLZF1,0,-0.04144,0.2941
BLZF1_4,BLZF1,0,-0.02402,0.2981
BLZF1_5,BLZF1,0,-0.004173,0.07891
BLZF1_6,BLZF1,0,-0.014,0.2117
BMP2_P1_1,BMP2,0,-0.01841,0.2619
BMP2_P1_2,BMP2,0,-0.01063,0.1615
BMP2_P1_3,BMP2,0,0.003931,0.2144
BMP2_P1_4,BMP2,0,-0.002992,0.1444
BMP2_P1_5,BMP2,0,-0.01155,0.1554
BMP2_P1_6,BMP2,0,-0.0006527,0.1373
BMP2_P2_1,BMP2,0,0.0005944,0.2452
BMP2_P2_2,BMP2,0,-0.02963,0.2501
BMP2_P2_3,BMP2,0,0.01543,0.1617
BMP2_P2_4,BMP2,0,0.004191,0.2515
BMP2_P2_5,BMP2,0,-0.008891,0.133
BMP2_P2_6,BMP2,0,-0.001214,0.1153
BNC1_1,BNC1,0,-0.02192,0.2953
BNC1_2,BNC1,0,0.003007,0.1047
BNC1_3,BNC1,0,-0.04432,0.3401
BNC1_4,BNC1,0,-0.07838,0.446
BNC1_5,BNC1,0,-0.005555,0.1378
BNC1_6,BNC1,0,0.00175,0.1306
BNC2_1,BNC2,0,-0.01894,0.2015
BNC2_2,BNC2,0,-0.02175,0.1478
BNC2_3,BNC2,0,-0.03888,0.2526
BNC2_4,BNC2,0,-0.0253,0.1986
BNC2_5,BNC2,0,-0.007447,0.1495
BNC2_6,BNC2,0,0.006386,0.1256
BOLA1_P1_1,BOLA1,0,-0.002704,0.09784
BOLA1_P1_2,BOLA1,0,0.003264,0.1474
BOLA1_P1_3,BOLA1,0,0.002202,0.1579
BOLA1_P1_4,BOLA1,0,-0.01428,0.1516
BOLA1_P1_5,BOLA1,0,-0.01863,0.1379
BOLA1_P1_6,BOLA1,0,0.001139,0.2375
BOLA1_P2_1,BOLA1,0,-0.01168,0.1094
BOLA1_P2_2,BOLA1,0,-0.02457,0.2619
BOLA1_P2_3,BOLA1,0,-0.06618,0.5648
BOLA1_P2_5,BOLA1,0,0.004172,0.1334
BOLA1_P2_6,BOLA1,0,-0.01124,0.09953
BOLA2B_1|BOLA2_1,BOLA2B|BOLA2,0,-0.00468,0.08304
BOLA2B_2|BOLA2_2,BOLA2B|BOLA2,0,-0.002354,0.1264
BOLA2B_3|BOLA2_3,BOLA2B|BOLA2,0,0.0007729,0.2176
BOLA2B_4|BOLA2_4,BOLA2B|BOLA2,0,-0.005538,0.2116
BOLA2B_5|BOLA2_5,BOLA2B|BOLA2,0,-0.00215,0.1106
BOLA2B_6|BOLA2_6,BOLA2B|BOLA2,0,0.000364,0.07502
BOLA3_1,BOLA3,0,-0.005096,0.1331
BOLA3_2,BOLA3,0,-0.02831,0.2322
BOLA3_3,BOLA3,0,0.007928,0.2349
BOLA3_4,BOLA3,0,-0.03529,0.2643
BOLA3_5,BOLA3,0,-0.003405,0.1947
BOLA3_6,BOLA3,0,-0.006521,0.1824
BPTF_1,BPTF,0,-0.01405,0.2378
BPTF_2,BPTF,0,-0.008344,0.1669
BPTF_3,BPTF,0,-0.02616,0.2901
BPTF_4,BPTF,0,-0.004928,0.1535
BPTF_5,BPTF,0,-0.003156,0.1103
BPTF_6,BPTF,0,-0.007698,0.1388
BRF2_1,BRF2,0,-0.3121,0.6606
BRF2_2,BRF2,0,0.004819,0.109
BRF2_3,BRF2,0,-0.01018,0.3047
BRF2_4,BRF2,0,-0.008002,0.2273
BRF2_5,BRF2,0,0.01199,0.09426
BRF2_6,BRF2,0,-0.02613,0.3546
BRIP1_2,BRIP1,0,-0.07241,0.6135
BRIP1_4,BRIP1,0,-0.3531,0.7836
BRIP1_5,BRIP1,0,-0.01287,0.377
BRIP1_6,BRIP1,0,-0.037,0.4561
BRPF1_1,BRPF1,0,-0.03424,0.2627
BRPF1_2,BRPF1,1,-0.00132,0.2409
BRPF1_3,BRPF1,1,0.004757,0.1331
BRPF1_4,BRPF1,1,-0.003189,0.1563
BRPF1_5,BRPF1,0,0.01798,0.132
BRPF1_6,BRPF1,0,0.0002686,0.07067
BSX_1,BSX,0,0.007814,0.223
BSX_2,BSX,0,-0.02808,0.3189
BSX_3,BSX,0,-0.07702,0.3801
BSX_4,BSX,0,0.00127,0.1336
BSX_5,BSX,0,-0.004389,0.1584
BSX_6,BSX,0,-0.001047,0.1304
C11orf95_1,C11orf95,0,-0.01534,0.2286
C11orf95_2,C11orf95,0,0.0003949,0.1618
C11orf95_3,C11orf95,0,0.01129,0.2496
C11orf95_4,C11orf95,0,-0.00824,0.1205
C11orf95_5,C11orf95,0,0.01149,0.1767
C11orf95_6,C11orf95,0,-0.01962,0.1858
C1orf85_P1_1,C1orf85,0,-0.0506,0.2938
C1orf85_P1_2,C1orf85,0,-0.01626,0.2166
C1orf85_P1_3,C1orf85,0,-0.008966,0.192
C1orf85_P1_4,C1orf85,0,-0.02869,0.2454
C1orf85_P1_5,C1orf85,0,0.002935,0.1177
C1orf85_P1_6,C1orf85,0,0.006541,0.1256
C1orf85_P2_1,C1orf85,0,-0.03733,0.2689
C1orf85_P2_2,C1orf85,0,-0.003105,0.1259
C1orf85_P2_3,C1orf85,0,-0.001958,0.2168
C1orf85_P2_4,C1orf85,0,-0.004852,0.2529
C1orf85_P2_5,C1orf85,0,0.006509,0.1302
C1orf85_P2_6,C1orf85,0,-0.04878,0.2312
CAMTA1_1,CAMTA1,0,0.02033,0.2217
CAMTA1_2,CAMTA1,0,-0.06685,0.4305
CAMTA1_3,CAMTA1,0,-0.003599,0.176
CAMTA1_4,CAMTA1,0,0.002664,0.2285
CAMTA1_5,CAMTA1,0,-0.02938,0.1529
CAMTA1_6,CAMTA1,0,-0.01875,0.1481
CAMTA2_1,CAMTA2,0,-0.02844,0.222
CAMTA2_2,CAMTA2,0,-0.0284,0.2111
CAMTA2_3,CAMTA2,0,0.000127,0.2197
CAMTA2_4,CAMTA2,0,-0.02768,0.248
CAMTA2_5,CAMTA2,0,-0.008421,0.2368
CAMTA2_6,CAMTA2,0,-0.01408,0.1525
CAPN15_1,CAPN15,0,-0.007484,0.1934
CAPN15_2,CAPN15,0,-0.06183,0.4587
CAPN15_3,CAPN15,0,-0.03542,0.2256
CAPN15_4,CAPN15,0,0.003898,0.2084
CAPN15_5,CAPN15,0,-0.005606,0.1616
CAPN15_6,CAPN15,0,-0.02048,0.1497
CARF_1,CARF,0,-0.001833,0.1195
CARF_2,CARF,0,-0.01023,0.1644
CARF_3,CARF,0,-0.07045,0.4463
CARF_4,CARF,0,-0.2537,0.764
CARF_5,CARF,0,-0.0002824,0.1325
CARF_6,CARF,0,-0.006131,0.09881
CARHSP1_1,CARHSP1,0,0.001408,0.1311
CARHSP1_2,CARHSP1,0,0.004387,0.2115
CARHSP1_3,CARHSP1,0,-0.007996,0.0896
CARHSP1_4,CARHSP1,0,-0.01748,0.2856
CARHSP1_5,CARHSP1,0,-0.004798,0.1513
CARHSP1_6,CARHSP1,0,0.01335,0.1176
CASZ1_1,CASZ1,0,-0.01614,0.2688
CASZ1_2,CASZ1,0,0.001019,0.2249
CASZ1_3,CASZ1,0,-0.008552,0.2077
CASZ1_4,CASZ1,0,-0.006858,0.2077
CASZ1_5,CASZ1,0,0.004823,0.1875
CASZ1_6,CASZ1,0,-2.163e-05,0.123
CBFA2T2_1,CBFA2T2,0,0.0001058,0.2402
CBFA2T2_2,CBFA2T2,0,-0.0234,0.2682
CBFA2T2_3,CBFA2T2,0,-0.0378,0.5091
CBFA2T2_4,CBFA2T2,0,-0.001753,0.2784
CBFA2T2_5,CBFA2T2,0,-0.004483,0.1064
CBFA2T2_6,CBFA2T2,0,0.01003,0.1851
CBFA2T3_P1_1,CBFA2T3,0,-0.0243,0.2034
CBFA2T3_P1_2,CBFA2T3,0,0.0002358,0.1441
CBFA2T3_P1_3,CBFA2T3,0,-0.006256,0.1612
CBFA2T3_P1_4,CBFA2T3,0,-0.04621,0.3656
CBFA2T3_P1_5,CBFA2T3,0,-0.01051,0.1807
CBFA2T3_P1_6,CBFA2T3,0,-0.007666,0.1588
CBFA2T3_P2_1,CBFA2T3,0,-0.008271,0.1687
CBFA2T3_P2_2,CBFA2T3,0,-0.006889,0.1446
CBFA2T3_P2_3,CBFA2T3,0,-0.07012,0.3972
CBFA2T3_P2_4,CBFA2T3,0,-0.19,0.6056
CBFA2T3_P2_5,CBFA2T3,0,-0.004106,0.1344
CBFA2T3_P2_6,CBFA2T3,0,-0.005135,0.1172
CBFB_1,CBFB,0,-0.00145,0.1479
CBFB_2,CBFB,0,-0.009797,0.1534
CBFB_3,CBFB,0,-0.01715,0.1849
CBFB_4,CBFB,0,-0.06499,0.2539
CBFB_5,CBFB,0,-0.01217,0.1237
CBFB_6,CBFB,0,-0.01326,0.1623
CBL_1,CBL,0,-0.01431,0.1555
CBL_2,CBL,0,-0.01977,0.2896
CBL_3,CBL,0,-0.00158,0.1772
CBL_4,CBL,0,0.005488,0.1117
CBL_5,CBL,0,-0.0008593,0.1267
CBL_6,CBL,0,-0.002409,0.08918
CBX2_1,CBX2,0,-0.009304,0.1525
CBX2_2,CBX2,0,0.0005558,0.2752
CBX2_3,CBX2,0,0.002791,0.09811
CBX2_4,CBX2,0,-0.0007391,0.1741
CBX2_5,CBX2,0,-0.002386,0.2347
CBX2_6,CBX2,0,-0.01131,0.1117
CC2D1A_1,CC2D1A,0,-0.007839,0.1904
CC2D1A_2,CC2D1A,0,-0.01046,0.1976
CC2D1A_3,CC2D1A,0,-0.008788,0.2009
CC2D1A_4,CC2D1A,0,-0.01278,0.3231
CC2D1A_5,CC2D1A,0,0.00746,0.1773
CC2D1A_6,CC2D1A,0,0.008636,0.2229
CCDC169-SOHLH2_1,CCDC169-SOHLH2,1,-0.0126,0.1692
CCDC169-SOHLH2_2,CCDC169-SOHLH2,0,-0.03814,0.3439
CCDC169-SOHLH2_3,CCDC169-SOHLH2,1,-0.0278,0.2669
CCDC169-SOHLH2_4,CCDC169-SOHLH2,0,-0.02421,0.1724
CCDC169-SOHLH2_5,CCDC169-SOHLH2,0,-0.008896,0.1195
CCDC169-SOHLH2_6,CCDC169-SOHLH2,0,0.003858,0.2995
CCDC17_1,CCDC17,0,-0.032,0.3372
CCDC17_2,CCDC17,0,-0.0078,0.2199
CCDC17_3,CCDC17,0,-0.01653,0.2495
CCDC17_4,CCDC17,0,0.003827,0.2137
CCDC17_5,CCDC17,0,0.01061,0.1361
CCDC17_6,CCDC17,0,-0.002755,0.1876
CCDC79_1,CCDC79,0,-0.01329,0.2301
CCDC79_2,CCDC79,0,-0.003315,0.1042
CCDC79_3,CCDC79,0,-0.05084,0.4256
CCDC79_4,CCDC79,0,-0.005829,0.334
CCDC79_5,CCDC79,0,0.002206,0.174
CCDC79_6,CCDC79,0,0.01045,0.1009
CCNT2_1,CCNT2,0,0.004752,0.1788
CCNT2_2,CCNT2,0,0.0007364,0.2434
CCNT2_3,CCNT2,0,-0.003541,0.1512
CCNT2_4,CCNT2,0,-0.03832,0.2814
CCNT2_5,CCNT2,0,-0.01214,0.1188
CCNT2_6,CCNT2,0,0.0006518,0.141
CD151_strong,CD151,0,-0.0001025,0.04677
CD151_weak,CD151,0,-0.001767,0.02527
CD55_strong,CD55,0,-0.0001933,0.03262
CD81_strong,CD81,0,0.001147,0.02197
CD81_weak,CD81,0,-0.0008998,0.02372
CDC5L_1,CDC5L,0,-0.1988,0.9576
CDC5L_2,CDC5L,0,-0.00955,0.1719
CDC5L_3,CDC5L,0,-0.1009,0.4794
CDC5L_4,CDC5L,0,-0.1872,0.6386
CDC5L_5,CDC5L,0,-0.2114,0.7937
CDC5L_6,CDC5L,0,-0.007397,0.1834
CDCA7L_1,CDCA7L,1,-0.001061,0.2139
CDCA7L_2,CDCA7L,0,-0.08864,0.4357
CDCA7L_3,CDCA7L,1,-0.008881,0.2286
CDCA7L_4,CDCA7L,0,-0.03072,0.3625
CDCA7L_5,CDCA7L,0,0.00327,0.1405
CDCA7L_6,CDCA7L,0,-0.02223,0.2251
CDIP1_1,CDIP1,0,-0.2759,0.7888
CDIP1_2,CDIP1,0,-0.01056,0.1632
CDIP1_3,CDIP1,0,0.001962,0.2468
CDIP1_4,CDIP1,0,0.0009258,0.08262
CDIP1_5,CDIP1,0,-0.02332,0.155
CDIP1_6,CDIP1,0,-0.009587,0.1712
CDK1_1,CDK1,0,-0.004368,0.3024
CDK1_2,CDK1,0,-0.00294,0.2517
CDK1_3,CDK1,0,-0.04769,0.359
CDK1_4,CDK1,0,-0.0455,0.2473
CDK1_5,CDK1,0,-0.01196,0.169
CDK1_6,CDK1,0,-0.0134,0.2285
CDK2_1,CDK2,0,-0.1566,0.5849
CDK2_2,CDK2,0,-0.0156,0.281
CDK2_3,CDK2,0,-0.01071,0.2233
CDK2_4,CDK2,0,-0.2391,0.8417
CDK2_5,CDK2,0,-0.002397,0.1827
CDK2_6,CDK2,0,0.01872,0.1605
CDK7_1,CDK7,0,-0.006762,0.246
CDK7_2,CDK7,0,0.001173,0.17
CDK7_3,CDK7,0,-0.004516,0.1082
CDK7_5,CDK7,0,-0.01175,0.1035
CDK7_6,CDK7,0,-0.01061,0.2131
CDK9_1,CDK9,0,-0.03441,0.2626
CDK9_2,CDK9,0,-0.003459,0.1631
CDK9_3,CDK9,0,-0.05062,0.3198
CDK9_4,CDK9,0,0.002125,0.1781
CDK9_5,CDK9,0,0.004097,0.1189
CDK9_6,CDK9,0,-0.003878,0.07338
CDX1_1,CDX1,0,-0.02292,0.1621
CDX1_2,CDX1,0,-0.01092,0.1492
CDX1_3,CDX1,0,-0.006364,0.2085
CDX1_4,CDX1,0,-0.0336,0.2605
CDX1_5,CDX1,0,-0.01487,0.1936
CDX1_6,CDX1,0,-0.01635,0.1455
CDX2_1,CDX2,0,-0.01354,0.2308
CDX2_2,CDX2,0,0.01016,0.1748
CDX2_3,CDX2,0,-0.01071,0.18
CDX2_4,CDX2,0,0.003738,0.1258
CDX2_5,CDX2,0,-0.00185,0.1102
CDX2_6,CDX2,0,-0.001096,0.155
CDX4_1,CDX4,0,-0.01107,0.1472
CDX4_2,CDX4,0,-0.009706,0.1243
CDX4_3,CDX4,0,-0.02775,0.2815
CDX4_4,CDX4,0,-0.03753,0.3538
CDX4_5,CDX4,0,-0.01396,0.1699
CDX4_6,CDX4,0,-0.0155,0.1367
CEBPA_1,CEBPA,0,-0.2366,0.5591
CEBPA_2,CEBPA,0,-0.006759,0.1366
CEBPA_3,CEBPA,0,-0.03308,0.2284
CEBPA_4,CEBPA,0,-0.009305,0.1943
CEBPA_5,CEBPA,0,0.003079,0.146
CEBPA_6,CEBPA,0,-0.007948,0.192
CEBPB_1,CEBPB,0,-0.04708,0.2705
CEBPB_2,CEBPB,0,0.002846,0.121
CEBPB_3,CEBPB,0,-0.03361,0.2794
CEBPB_4,CEBPB,0,-0.02673,0.1507
CEBPB_5,CEBPB,0,-0.02,0.1147
CEBPB_6,CEBPB,0,-0.008328,0.1311
CEBPD_1,CEBPD,0,0.006571,0.1415
CEBPD_2,CEBPD,0,-0.01003,0.1707
CEBPD_3,CEBPD,0,-0.02305,0.2065
CEBPD_4,CEBPD,0,-0.02234,0.2971
CEBPD_5,CEBPD,0,-0.002917,0.1106
CEBPD_6,CEBPD,0,-0.01265,0.108
CEBPE_1,CEBPE,0,0.01553,0.4257
CEBPE_2,CEBPE,0,-0.02119,0.2215
CEBPE_3,CEBPE,0,-0.003953,0.1589
CEBPE_4,CEBPE,0,-0.004961,0.204
CEBPE_5,CEBPE,0,-0.0103,0.1414
CEBPE_6,CEBPE,0,-0.001065,0.1106
CEBPG_1,CEBPG,0,-0.2969,0.8524
CEBPG_2,CEBPG,0,-0.2171,0.9878
CEBPG_3,CEBPG,0,0.0002023,0.1353
CEBPG_4,CEBPG,0,-0.03363,0.5139
CEBPG_5,CEBPG,0,-0.01309,0.1532
CEBPG_6,CEBPG,0,0.0005772,0.09905
CEBPZ_1,CEBPZ,0,-0.01699,0.2833
CEBPZ_2,CEBPZ,0,-0.0084,0.1433
CEBPZ_3,CEBPZ,0,0.01286,0.2652
CEBPZ_4,CEBPZ,0,0.006463,0.08421
CEBPZ_5,CEBPZ,0,0.009932,0.1243
CEBPZ_6,CEBPZ,0,-0.005902,0.1312
CENPA_P1_1,CENPA,0,-0.07239,0.5267
CENPA_P1_2,CENPA,0,-0.05859,0.7452
CENPA_P1_4,CENPA,0,-0.2141,0.665
CENPA_P1_5,CENPA,0,-0.03301,0.2444
CENPA_P1_6,CENPA,0,-0.008105,0.1995
CENPA_P2_1,CENPA,0,-0.01454,0.1917
CENPA_P2_2,CENPA,0,-0.04407,0.3742
CENPA_P2_3,CENPA,0,-0.009497,0.1721
CENPA_P2_4,CENPA,0,-0.003274,0.1233
CENPA_P2_5,CENPA,0,0.005536,0.1509
CENPA_P2_6,CENPA,0,-0.01452,0.1649
CENPBD1_1,CENPBD1,0,-0.002525,0.1931
CENPBD1_2,CENPBD1,0,-0.01676,0.1897
CENPBD1_3,CENPBD1,0,-0.0003296,0.1586
CENPBD1_4,CENPBD1,0,0.006605,0.1735
CENPBD1_5,CENPBD1,0,-0.003422,0.155
CENPBD1_6,CENPBD1,0,-0.005625,0.1592
CENPB_1,CENPB,0,-0.03648,0.2319
CENPB_2,CENPB,0,-0.006799,0.1403
CENPB_3,CENPB,0,-0.02859,0.2366
CENPB_4,CENPB,0,-0.01145,0.1908
CENPB_5,CENPB,0,-0.01136,0.1836
CENPB_6,CENPB,0,0.01987,0.1812
CENPT_1,CENPT,0,-0.05312,0.3566
CENPT_2,CENPT,0,-0.009319,0.2662
CENPT_3,CENPT,0,-0.008403,0.1859
CENPT_4,CENPT,0,-0.009069,0.2225
CENPT_5,CENPT,0,-0.005429,0.1703
CENPT_6,CENPT,0,0.004824,0.1514
CGGBP1_P1_1,CGGBP1,0,0.001123,0.2077
CGGBP1_P1_2,CGGBP1,0,-0.006407,0.152
CGGBP1_P1_3,CGGBP1,0,-0.0183,0.1788
CGGBP1_P1_4,CGGBP1,0,0.0008055,0.1204
CGGBP1_P1_5,CGGBP1,0,0.003355,0.132
CGGBP1_P1_6,CGGBP1,0,-0.007184,0.06632
CGGBP1_P2_1,CGGBP1,0,0.01237,0.1873
CGGBP1_P2_2,CGGBP1,0,0.001806,0.1604
CGGBP1_P2_3,CGGBP1,0,-0.0157,0.2046
CGGBP1_P2_4,CGGBP1,0,0.0005134,0.08846
CGGBP1_P2_5,CGGBP1,0,0.008178,0.2248
CGGBP1_P2_6,CGGBP1,0,0.007012,0.09954
CHAMP1_1,CHAMP1,0,-0.09582,0.3903
CHAMP1_2,CHAMP1,0,-0.03141,0.2425
CHAMP1_3,CHAMP1,1,-0.01577,0.2864
CHAMP1_4,CHAMP1,0,-0.02057,0.2331
CHAMP1_5,CHAMP1,1,-0.0056,0.09964
CHAMP1_6,CHAMP1,0,-0.01054,0.1847
CHCHD3_1,CHCHD3,0,-0.07535,0.4401
CHCHD3_2,CHCHD3,0,-0.01661,0.1712
CHCHD3_3,CHCHD3,0,-0.002866,0.146
CHCHD3_4,CHCHD3,0,-0.0181,0.3334
CHCHD3_5,CHCHD3,0,0.008273,0.1285
CHCHD3_6,CHCHD3,0,-0.0004518,0.1987
CHD7_1,CHD7,0,-0.0181,0.2974
CHD7_2,CHD7,0,0.003831,0.189
CHD7_3,CHD7,0,-0.01849,0.1983
CHD7_4,CHD7,0,-0.01397,0.2629
CHD7_5,CHD7,0,0.0005378,0.08874
CHD7_6,CHD7,0,-0.003529,0.138
CHMP2A_4,CHMP2A,0,-0.0374,0.2781
CHMP2A_5,CHMP2A,0,0.004663,0.1352
CHMP2A_6,CHMP2A,0,-0.03347,0.2645
CIC_1,CIC,0,-0.009117,0.3561
CIC_2,CIC,0,-0.01462,0.2496
CIC_3,CIC,0,-0.005878,0.2387
CIC_4,CIC,0,-0.007118,0.1897
CIC_5,CIC,0,-0.01054,0.203
CIC_6,CIC,0,0.001299,0.1161
CIR1_1,CIR1,0,0.01185,0.2117
CIR1_2,CIR1,0,-0.02856,0.3656
CIR1_3,CIR1,0,-0.009631,0.2331
CIR1_4,CIR1,0,-0.01694,0.312
CIR1_5,CIR1,0,-0.002025,0.1223
CIR1_6,CIR1,0,-0.0185,0.177
CIZ1_1,CIZ1,0,0.005556,0.1509
CIZ1_2,CIZ1,0,-0.02479,0.3186
CIZ1_3,CIZ1,0,-0.03546,0.3812
CIZ1_4,CIZ1,0,-0.1792,0.6547
CIZ1_5,CIZ1,0,-0.01534,0.109
CIZ1_6,CIZ1,0,-0.005147,0.1675
CLOCK_1,CLOCK,0,-0.05121,0.3748
CLOCK_2,CLOCK,0,-0.01713,0.178
CLOCK_3,CLOCK,0,-0.01023,0.3107
CLOCK_4,CLOCK,0,-0.009292,0.1556
CLOCK_5,CLOCK,0,-0.001925,0.1149
CLOCK_6,CLOCK,0,-0.006948,0.09807
CNBP_1,CNBP,0,0.001197,0.08696
CNBP_2,CNBP,0,-0.00364,0.2467
CNBP_3,CNBP,0,0.001001,0.1197
CNBP_4,CNBP,0,-0.008999,0.1141
CNBP_5,CNBP,0,0.006046,0.1103
CNBP_6,CNBP,0,-0.01442,0.1296
CNOT7_1,CNOT7,0,0.002183,0.2084
CNOT7_2,CNOT7,0,-0.008543,0.1352
CNOT7_3,CNOT7,0,-0.02476,0.2609
CNOT7_4,CNOT7,0,-0.01269,0.3184
CNOT7_5,CNOT7,0,0.001148,0.1669
CNOT7_6,CNOT7,0,0.007467,0.1557
CNOT8_1,CNOT8,0,-0.0008706,0.1685
CNOT8_2,CNOT8,0,0.01348,0.202
CNOT8_3,CNOT8,0,-0.009462,0.2033
CNOT8_4,CNOT8,0,-0.01126,0.2359
CNOT8_5,CNOT8,0,-0.01337,0.2047
CNOT8_6,CNOT8,0,-0.005257,0.1383
COX20_2,COX20,0,-0.02283,0.2168
COX20_3,COX20,0,-0.009524,0.2589
COX20_4,COX20,0,-0.02101,0.2629
COX20_5,COX20,0,-0.004755,0.1656
COX20_6,COX20,0,0.002887,0.1451
CPEB1_P1_1,CPEB1,0,-0.003399,0.274
CPEB1_P1_2,CPEB1,0,-0.02208,0.2261
CPEB1_P1_3,CPEB1,0,-0.005741,0.1359
CPEB1_P1_4,CPEB1,0,-0.0092,0.199
CPEB1_P1_5,CPEB1,0,-0.00898,0.1554
CPEB1_P1_6,CPEB1,0,0.000291,0.05482
CPEB1_P2_1,CPEB1,0,-0.01356,0.2352
CPEB1_P2_2,CPEB1,0,-0.1432,0.5101
CPEB1_P2_3,CPEB1,0,-0.04835,0.3917
CPEB1_P2_4,CPEB1,0,0.005304,0.1514
CPEB1_P2_5,CPEB1,0,-0.008387,0.1084
CPEB1_P2_6,CPEB1,0,-0.007189,0.146
CPXCR1_1,CPXCR1,0,-0.03084,0.204
CPXCR1_2,CPXCR1,0,0.00108,0.148
CPXCR1_3,CPXCR1,0,-0.03528,0.4166
CPXCR1_4,CPXCR1,0,-0.0005105,0.122
CPXCR1_5,CPXCR1,0,-0.02471,0.1874
CPXCR1_6,CPXCR1,0,-0.006498,0.1023
CRAMP1L_P1_1,CRAMP1L,0,0.009908,0.217
CRAMP1L_P1_2,CRAMP1L,0,-0.005002,0.264
CRAMP1L_P1_3,CRAMP1L,0,-0.07953,0.4948
CRAMP1L_P1_4,CRAMP1L,0,-0.00982,0.2999
CRAMP1L_P1_5,CRAMP1L,0,-0.01412,0.2791
CRAMP1L_P1_6,CRAMP1L,0,0.01074,0.1549
CRAMP1L_P2_1,CRAMP1L,0,-0.01074,0.2342
CRAMP1L_P2_2,CRAMP1L,0,-0.008651,0.1896
CRAMP1L_P2_3,CRAMP1L,0,-0.01613,0.2425
CRAMP1L_P2_4,CRAMP1L,0,-0.02741,0.2817
CRAMP1L_P2_5,CRAMP1L,0,-0.005931,0.1433
CRAMP1L_P2_6,CRAMP1L,0,-0.006397,0.1419
CREB1_1,CREB1,0,-0.03945,0.3696
CREB1_2,CREB1,0,0.002345,0.1854
CREB1_3,CREB1,0,-0.003017,0.2137
