guide,target,active,center,scale
SMAD4_1,SMAD4,1,-0.00256,0.1984
SMAD4_2,SMAD4,1,-0.01313,0.163
SMAD4_3,SMAD4,0,-0.00656,0.1404
SMAD4_4,SMAD4,0,-0.006032,0.1448
SMAD4_5,SMAD4,0,0.01105,0.1498
SMAD4_6,SMAD4,0,-0.00164,0.03167
SMAD5_1,SMAD5,1,-0.02527,0.1959
SMAD5_2,SMAD5,0,-0.01322,0.1816
SMAD5_3,SMAD5,0,-0.0001752,0.2322
SMAD5_4,SMAD5,1,-0.005201,0.1075
SMAD5_5,SMAD5,0,-0.001001,0.07351
SMAD5_6,SMAD5,0,-0.01641,0.1871
SMAD6_1,SMAD6,0,-0.05564,0.28
SMAD6_2,SMAD6,0,0.004847,0.1362
SMAD6_3,SMAD6,0,-0.01873,0.1919
SMAD6_4,SMAD6,0,-0.006779,0.1061
SMAD6_5,SMAD6,0,4.585e-05,0.1058
SMAD6_6,SMAD6,0,0.003313,0.1534
SMAD7_1,SMAD7,0,-0.01423,0.1403
SMAD7_2,SMAD7,0,-0.001483,0.1485
SMAD7_3,SMAD7,0,0.01224,0.1512
SMAD7_4,SMAD7,0,-0.002635,0.09951
SMAD7_5,SMAD7,0,0.001907,0.07046
SMAD7_6,SMAD7,0,0.00271,0.05281
SMAD9_1,SMAD9,0,-0.01255,0.2376
SMAD9_2,SMAD9,0,0.00292,0.1026
SMAD9_3,SMAD9,0,-0.04611,0.2986
SMAD9_4,SMAD9,0,0.002396,0.1248
SMAD9_5,SMAD9,0,-0.003611,0.1077
SMAD9_6,SMAD9,0,-0.00985,0.1047
SMARCA1_1,SMARCA1,0,-0.005843,0.09859
SMARCA1_2,SMARCA1,0,-0.008253,0.1854
SMARCA1_3,SMARCA1,0,-0.0005053,0.1035
SMARCA1_4,SMARCA1,0,-0.01199,0.2111
SMARCA1_5,SMARCA1,0,-0.001892,0.05042
SMARCA1_6,SMARCA1,0,-0.003523,0.1104
SMARCA2_1,SMARCA2,0,-0.01934,0.152
SMARCA2_2,SMARCA2,0,-0.00558,0.1507
SMARCA2_3,SMARCA2,0,-0.005903,0.1562
SMARCA2_4,SMARCA2,0,-0.006589,0.1301
SMARCA2_5,SMARCA2,0,-0.002883,0.08738
SMARCA2_6,SMARCA2,0,-0.001779,0.08609
SMARCA4_1,SMARCA4,0,-0.03299,0.1732
SMARCA4_2,SMARCA4,0,-0.02426,0.1634
SMARCA4_3,SMARCA4,0,-0.01322,0.08383
SMARCA4_4,SMARCA4,0,-0.00283,0.108
SMARCA4_5,SMARCA4,0,-0.002626,0.07358
SMARCA4_6,SMARCA4,0,-0.003617,0.1051
SMARCA5_1,SMARCA5,0,-0.02229,0.1938
SMARCA5_2,SMARCA5,0,-0.007749,0.09618
SMARCA5_3,SMARCA5,0,-0.02462,0.3632
SMARCA5_4,SMARCA5,0,-0.01382,0.1676
SMARCA5_5,SMARCA5,0,-0.0089,0.1221
SMARCA5_6,SMARCA5,0,0.0037,0.05913
SMARCB1_P1_1,SMARCB1,0,-0.00271,0.1859
SMARCB1_P1_2,SMARCB1,0,-0.01101,0.1594
SMARCB1_P1_3,SMARCB1,0,-0.002052,0.1489
SMARCB1_P1_4,SMARCB1,0,-0.01096,0.1508
SMARCB1_P1_5,SMARCB1,0,-0.008861,0.1379
SMARCB1_P1_6,SMARCB1,0,-0.009818,0.1281
SMARCB1_P2_1,SMARCB1,0,-0.01984,0.1925
SMARCB1_P2_2,SMARCB1,0,-0.001791,0.3277
SMARCB1_P2_3,SMARCB1,0,-0.01665,0.1806
SMARCB1_P2_4,SMARCB1,0,-0.008689,0.1775
SMARCB1_P2_5,SMARCB1,0,-0.0004924,0.09745
SMARCB1_P2_6,SMARCB1,0,-0.0009092,0.1283
SMARCC1_1,SMARCC1,0,-0.291,0.4851
SMARCC1_2,SMARCC1,1,0.0007136,0.1413
SMARCC1_3,SMARCC1,1,0.006135,0.1296
SMARCC1_4,SMARCC1,0,-0.005424,0.186
SMARCC1_5,SMARCC1,1,0.000659,0.04091
SMARCC1_6,SMARCC1,0,-0.01098,0.0912
SMARCC2_1,SMARCC2,0,-0.006975,0.1899
SMARCC2_2,SMARCC2,0,-0.002685,0.1261
SMARCC2_3,SMARCC2,0,-0.0004917,0.1101
SMARCC2_4,SMARCC2,0,-0.01447,0.1365
SMARCC2_5,SMARCC2,0,-0.0002544,0.06667
SMARCC2_6,SMARCC2,0,-0.004022,0.1155
SMYD2_1,SMYD2,0,-0.01402,0.1881
SMYD2_2,SMYD2,0,-0.0204,0.2053
SMYD2_3,SMYD2,0,-0.008521,0.1577
SMYD2_4,SMYD2,0,-0.007022,0.1433
SMYD2_5,SMYD2,0,-0.0007702,0.06996
SMYD2_6,SMYD2,0,0.000712,0.1004
SMYD3_1,SMYD3,0,-0.007275,0.1671
SMYD3_2,SMYD3,0,-0.003306,0.2022
SMYD3_3,SMYD3,0,-0.01486,0.1182
SMYD3_4,SMYD3,0,-0.01621,0.2056
SMYD3_5,SMYD3,0,-0.007104,0.1059
SMYD3_6,SMYD3,0,0.001339,0.1038
SNAI1_1,SNAI1,1,-0.01219,0.216
SNAI1_2,SNAI1,1,-0.01317,0.2515
SNAI1_3,SNAI1,1,-0.2107,0.4638
SNAI1_4,SNAI1,1,-0.02258,0.2164
SNAI1_5,SNAI1,1,-0.009737,0.11
SNAI1_6,SNAI1,1,-0.001743,0.1434
SNAI2_1,SNAI2,0,-0.008649,0.1913
SNAI2_2,SNAI2,0,0.003865,0.1932
SNAI2_3,SNAI2,0,0.003961,0.09912
SNAI2_4,SNAI2,0,-0.02448,0.2352
SNAI2_5,SNAI2,0,-0.007951,0.09118
SNAI2_6,SNAI2,0,-0.002063,0.09819
SNAI3_1,SNAI3,0,-0.03282,0.2401
SNAI3_2,SNAI3,0,-0.00966,0.2185
SNAI3_3,SNAI3,0,0.0004023,0.08247
SNAI3_4,SNAI3,0,-0.001241,0.2711
SNAI3_5,SNAI3,0,-0.02286,0.1564
SNAI3_6,SNAI3,0,-0.00147,0.1147
SNAPC1_2,SNAPC1,0,-0.03539,0.3322
SNAPC1_3,SNAPC1,0,-0.006891,0.121
SNAPC1_4,SNAPC1,0,-0.2562,0.5218
SNAPC1_5,SNAPC1,0,-0.02345,0.2908
SNAPC1_6,SNAPC1,0,0.001565,0.07989
SNAPC2_1,SNAPC2,0,-0.2982,0.6011
SNAPC2_2,SNAPC2,0,-0.01358,0.186
SNAPC2_3,SNAPC2,0,-0.03841,0.3254
SNAPC2_4,SNAPC2,0,-0.009077,0.09423
SNAPC2_5,SNAPC2,0,0.001703,0.1189
SNAPC2_6,SNAPC2,0,0.004608,0.1006
SNAPC3_1,SNAPC3,0,-0.01129,0.3746
SNAPC3_2,SNAPC3,0,-0.01071,0.2181
SNAPC3_3,SNAPC3,0,-0.148,0.5296
SNAPC3_4,SNAPC3,0,-0.01293,0.2991
SNAPC3_5,SNAPC3,0,-0.02567,0.2319
SNAPC3_6,SNAPC3,0,-0.02104,0.1785
SNAPC4_1,SNAPC4,0,-0.008269,0.169
SNAPC4_2,SNAPC4,0,-0.01221,0.1853
SNAPC4_3,SNAPC4,0,-0.02236,0.3555
SNAPC4_4,SNAPC4,0,-0.01008,0.1497
SNAPC4_5,SNAPC4,0,-0.005935,0.07144
SNAPC4_6,SNAPC4,0,-0.001093,0.1838
SNAPC5_1,SNAPC5,0,-0.02277,0.2473
SNAPC5_2,SNAPC5,0,-0.1276,0.4639
SNAPC5_3,SNAPC5,0,-0.04288,0.3515
SNAPC5_4,SNAPC5,0,-0.007087,0.1138
SNAPC5_5,SNAPC5,0,0.0001621,0.1497
SNAPC5_6,SNAPC5,0,-0.007591,0.09548
SOHLH1_1,SOHLH1,0,-0.01272,0.2233
SOHLH1_2,SOHLH1,0,-0.01654,0.1434
SOHLH1_3,SOHLH1,0,-0.005287,0.3901
SOHLH1_4,SOHLH1,0,-0.07685,0.2979
SOHLH1_5,SOHLH1,0,0.0006608,0.08489
SOHLH1_6,SOHLH1,0,-0.006357,0.1266
SOHLH2_1,SOHLH2,0,0.001919,0.1921
SOHLH2_2,SOHLH2,0,0.0001144,0.08412
SOHLH2_3,SOHLH2,0,-0.04278,0.4892
SOHLH2_4,SOHLH2,0,-0.006945,0.139
SOHLH2_5,SOHLH2,0,-0.01017,0.0745
SOHLH2_6,SOHLH2,0,-0.006507,0.132
SON_P1_1,SON,0,-0.1434,0.5145
SON_P1_2,SON,0,-0.01391,0.1708
SON_P1_3,SON,0,-0.07666,0.3816
SON_P1_4,SON,0,-0.02673,0.2072
SON_P1_5,SON,0,-0.005102,0.1262
SON_P1_6,SON,0,-0.004105,0.06879
SON_P2_1,SON,0,-0.01156,0.1428
SON_P2_2,SON,0,-0.005031,0.1073
SON_P2_3,SON,0,-0.1167,0.4846
SON_P2_4,SON,0,-0.005648,0.1156
SON_P2_5,SON,0,-0.006301,0.1355
SON_P2_6,SON,0,-0.0113,0.07414
SOX10_1,SOX10,0,-2.557e-05,0.2458
SOX10_2,SOX10,0,-0.008355,0.1544
SOX10_3,SOX10,0,-0.009475,0.154
SOX10_4,SOX10,0,-0.00151,0.1245
SOX10_5,SOX10,0,0.01416,0.1242
SOX10_6,SOX10,0,-0.0001854,0.08695
SOX11_1,SOX11,1,-0.01924,0.1527
SOX11_2,SOX11,0,-0.007518,0.1723
SOX11_3,SOX11,0,-0.04125,0.2455
SOX11_4,SOX11,1,-0.02732,0.1789
SOX11_5,SOX11,0,-0.01279,0.06882
SOX11_6,SOX11,1,-0.007674,0.07049
SOX12_1,SOX12,0,-0.01151,0.1094
SOX12_2,SOX12,0,-0.1094,0.4402
SOX12_3,SOX12,0,-0.01139,0.1927
SOX12_4,SOX12,0,0.003038,0.1326
SOX12_5,SOX12,0,-0.009931,0.1137
SOX12_6,SOX12,0,0.001926,0.06021
SOX13_1,SOX13,0,-0.03347,0.2055
SOX13_2,SOX13,0,-0.008012,0.1737
SOX13_3,SOX13,0,0.005958,0.125
SOX13_4,SOX13,0,-0.01808,0.1892
SOX13_5,SOX13,0,-0.02661,0.2017
SOX13_6,SOX13,0,0.003123,0.09877
SOX14_1,SOX14,0,-0.02412,0.2093
SOX14_2,SOX14,0,-0.001206,0.1239
SOX14_3,SOX14,0,-0.006396,0.1675
SOX14_4,SOX14,0,-0.01138,0.1878
SOX14_5,SOX14,0,0.009448,0.1287
SOX14_6,SOX14,0,-0.006129,0.1354
SOX15_1,SOX15,0,0.003936,0.1348
SOX15_2,SOX15,0,-0.002845,0.06762
SOX15_3,SOX15,0,-0.005675,0.1792
SOX15_4,SOX15,0,-0.01233,0.1629
SOX15_5,SOX15,0,0.0006896,0.08147
SOX15_6,SOX15,0,-0.02293,0.1915
SOX17_1,SOX17,1,-0.004697,0.1802
SOX17_2,SOX17,1,-0.01687,0.1986
SOX17_3,SOX17,0,-0.04359,0.2891
SOX17_4,SOX17,1,-0.017,0.1658
SOX17_5,SOX17,1,0.0008427,0.101
SOX17_6,SOX17,1,-0.006247,0.1586
SOX18_1,SOX18,0,-0.01081,0.141
SOX18_2,SOX18,0,-0.01347,0.1944
SOX18_3,SOX18,1,-0.01129,0.148
SOX18_4,SOX18,1,-0.06454,0.5422
SOX18_5,SOX18,0,0.0001948,0.1176
SOX18_6,SOX18,0,-0.01871,0.2171
SOX1_1,SOX1,0,-0.01344,0.1673
SOX1_2,SOX1,0,-0.02412,0.2574
SOX1_3,SOX1,0,-0.01225,0.1911
SOX1_4,SOX1,0,0.01228,0.1094
SOX1_5,SOX1,0,-0.004473,0.1291
SOX1_6,SOX1,0,-0.0002913,0.1019
SOX21_1,SOX21,0,0.0004929,0.08169
SOX21_2,SOX21,0,-0.0103,0.1275
SOX21_3,SOX21,0,-0.005423,0.1879
SOX21_4,SOX21,0,-0.01443,0.1611
SOX21_5,SOX21,0,-0.00127,0.08542
SOX21_6,SOX21,0,0.001098,0.1026
SOX2_1,SOX2,0,-0.0002825,0.1407
SOX2_2,SOX2,0,-0.0003549,0.08927
SOX2_3,SOX2,0,0.008371,0.2528
SOX2_4,SOX2,0,-0.01284,0.1489
SOX2_5,SOX2,0,0.002324,0.08415
SOX2_6,SOX2,0,-0.00896,0.1039
SOX30_P1_1,SOX30,0,-0.003872,0.1201
SOX30_P1_2,SOX30,0,-0.01308,0.1611
SOX30_P1_3,SOX30,0,-0.05182,0.2336
SOX30_P1_4,SOX30,0,-0.01324,0.1299
SOX30_P1_5,SOX30,0,-0.004085,0.09602
SOX30_P1_6,SOX30,0,-0.0006624,0.1266
SOX30_P2_1,SOX30,0,0.005521,0.09319
SOX30_P2_2,SOX30,0,0.0007618,0.1288
SOX30_P2_3,SOX30,0,-0.01488,0.1779
SOX30_P2_4,SOX30,0,-0.009247,0.2626
SOX30_P2_5,SOX30,0,0.006229,0.1137
SOX30_P2_6,SOX30,0,0.002224,0.08005
SOX3_1,SOX3,0,-0.04904,0.3398
SOX3_2,SOX3,0,-0.04295,0.2979
SOX3_3,SOX3,0,-0.003949,0.1021
SOX3_4,SOX3,0,-0.007747,0.1235
SOX3_5,SOX3,0,-0.01075,0.1143
SOX3_6,SOX3,0,-0.01602,0.2011
SOX4_P1_1,SOX4,0,-0.007581,0.1522
SOX4_P1_2,SOX4,1,-0.01,0.0673
SOX4_P1_3,SOX4,0,-0.01038,0.148
SOX4_P1_4,SOX4,0,-0.001022,0.085
SOX4_P1_5,SOX4,1,-0.01135,0.07739
SOX4_P1_6,SOX4,1,-0.002832,0.05529
SOX4_P2_1,SOX4,0,-0.003176,0.06282
SOX4_P2_2,SOX4,0,-0.00414,0.09318
SOX4_P2_3,SOX4,0,-0.001961,0.08277
SOX4_P2_4,SOX4,0,0.0007341,0.08755
SOX4_P2_5,SOX4,0,-0.01271,0.1745
SOX4_P2_6,SOX4,0,-0.00604,0.1516
SOX5_P1_1,SOX5,0,-0.006519,0.1108
SOX5_P1_2,SOX5,0,-0.003249,0.114
SOX5_P1_3,SOX5,0,-0.008944,0.1268
SOX5_P1_4,SOX5,0,-0.003885,0.1508
SOX5_P1_5,SOX5,0,-0.007292,0.1442
SOX5_P1_6,SOX5,0,-0.002894,0.06999
SOX5_P2_1,SOX5,0,-0.04718,0.3162
SOX5_P2_2,SOX5,0,-0.007718,0.1429
SOX5_P2_3,SOX5,0,-0.005776,0.08903
SOX5_P2_4,SOX5,0,-0.003121,0.1451
SOX5_P2_5,SOX5,0,-0.03823,0.3318
SOX5_P2_6,SOX5,0,-0.009639,0.1788
SOX6_P1_1,SOX6,0,-0.01184,0.1465
SOX6_P1_2,SOX6,0,-0.01117,0.1133
SOX6_P1_3,SOX6,0,-0.002214,0.109
SOX6_P1_4,SOX6,0,-0.1524,0.5645
SOX6_P1_5,SOX6,0,-0.009463,0.1132
SOX6_P1_6,SOX6,0,-0.01824,0.1981
SOX6_P2_1,SOX6,0,0.0068,0.09917
SOX6_P2_2,SOX6,0,-0.008465,0.09609
SOX6_P2_3,SOX6,0,-0.04957,0.3314
SOX6_P2_4,SOX6,0,-0.00328,0.1338
SOX6_P2_5,SOX6,0,-0.006861,0.1401
SOX6_P2_6,SOX6,0,-0.006613,0.1603
SOX6_P3_1,SOX6,0,-0.01158,0.1596
SOX6_P3_2,SOX6,0,-0.01895,0.1316
SOX6_P3_3,SOX6,0,-0.01001,0.1611
SOX6_P3_4,SOX6,0,-0.000447,0.1507
SOX6_P3_5,SOX6,0,0.004326,0.1372
SOX6_P3_6,SOX6,0,-0.003986,0.06841
SOX7_1,SOX7,0,0.001232,0.1814
SOX7_2,SOX7,0,-0.008857,0.3148
SOX7_3,SOX7,0,-0.04958,0.3253
SOX7_4,SOX7,0,-0.0254,0.3698
SOX7_5,SOX7,0,-0.002045,0.1215
SOX7_6,SOX7,0,-0.007308,0.1143
SOX8_1,SOX8,0,-0.01018,0.1529
SOX8_2,SOX8,0,-0.01133,0.1164
SOX8_3,SOX8,0,-0.03681,0.2662
SOX8_4,SOX8,0,-0.05476,0.3224
SOX8_5,SOX8,0,-0.007373,0.1104
SOX8_6,SOX8,0,-0.009062,0.1177
SOX9_1,SOX9,0,0.0005524,0.07719
SOX9_2,SOX9,0,-0.03126,0.2405
SOX9_3,SOX9,0,-0.003541,0.112
SOX9_4,SOX9,0,-0.001895,0.1942
SOX9_5,SOX9,0,-0.001075,0.08993
SOX9_6,SOX9,0,-0.001571,0.0685
SP100_1,SP100,0,-0.03993,0.2397
SP100_2,SP100,0,-0.002766,0.1202
SP100_3,SP100,0,-0.005826,0.1467
SP100_4,SP100,0,0.00138,0.1159
SP100_5,SP100,0,-0.003522,0.07934
SP100_6,SP100,0,-0.01253,0.1925
SP110_1,SP110,0,-0.001974,0.2812
SP110_2,SP110,0,-0.0003108,0.1045
SP110_3,SP110,0,-0.008475,0.1847
SP110_4,SP110,0,-0.006316,0.1053
SP110_5,SP110,0,-0.004279,0.0829
SP110_6,SP110,0,-0.005769,0.1707
SP140L_1,SP140L,0,-0.01368,0.1687
SP140L_2,SP140L,0,-0.01131,0.1761
SP140L_3,SP140L,0,-0.02824,0.2252
SP140L_4,SP140L,0,-0.04964,0.3537
SP140L_5,SP140L,0,-0.0008144,0.08287
SP140L_6,SP140L,0,0.00313,0.08792
SP140_1,SP140,0,-0.01916,0.1146
SP140_2,SP140,0,0.0034,0.1887
SP140_3,SP140,0,-0.002901,0.2262
SP140_4,SP140,0,-0.01882,0.2703
SP140_5,SP140,0,-0.007018,0.0946
SP140_6,SP140,0,-0.0007074,0.1446
SP1_1,SP1,0,-0.002446,0.1319
SP1_2,SP1,0,-0.006942,0.2043
SP1_3,SP1,0,-0.002461,0.09139
SP1_4,SP1,0,-0.009206,0.1148
SP1_5,SP1,0,0.003947,0.1279
SP1_6,SP1,0,-0.01025,0.1437
SP2_1,SP2,0,-0.01235,0.1413
SP2_2,SP2,0,-0.008874,0.1387
SP2_3,SP2,0,0.009145,0.2533
SP2_4,SP2,0,0.0105,0.2391
SP2_5,SP2,0,-0.004601,0.09135
SP2_6,SP2,0,0.002919,0.06626
SP3_1,SP3,0,0.01202,0.1162
SP3_2,SP3,0,-0.02804,0.202
SP3_3,SP3,0,-0.002864,0.1571
SP3_4,SP3,0,-0.09071,0.5537
SP3_5,SP3,0,0.00356,0.1028
SP3_6,SP3,0,-0.001488,0.1237
SP4_1,SP4,0,-0.001001,0.138
SP4_2,SP4,0,-0.02666,0.2761
SP4_3,SP4,0,-0.03525,0.2408
SP4_4,SP4,0,-0.02776,0.2321
SP4_5,SP4,0,0.001057,0.04765
SP4_6,SP4,0,0.00846,0.122
SP5_1,SP5,0,-0.004264,0.1294
SP5_2,SP5,0,-0.01696,0.1641
SP5_3,SP5,0,0.0007124,0.1061
SP5_4,SP5,0,0.001511,0.07488
SP5_5,SP5,0,-0.002155,0.1056
SP5_6,SP5,0,-0.004313,0.0955
SP6_1,SP6,0,-0.01459,0.2333
SP6_2,SP6,0,-0.00707,0.1892
SP6_3,SP6,0,-0.009917,0.2581
SP6_4,SP6,0,-0.0423,0.2649
SP6_5,SP6,0,0.001194,0.1046
SP6_6,SP6,0,-0.002499,0.09707
SP7_1,SP7,0,-0.0174,0.2103
SP7_2,SP7,0,-0.01628,0.1222
SP7_3,SP7,0,-0.0273,0.2062
SP7_4,SP7,0,0.001964,0.1882
SP7_5,SP7,0,-0.01334,0.1126
SP7_6,SP7,0,0.006401,0.1024
SP8_1,SP8,0,-0.01235,0.1558
SP8_2,SP8,0,-0.003249,0.1687
SP8_4,SP8,0,-0.003425,0.1569
SP8_5,SP8,0,-0.006965,0.09832
SP8_6,SP8,0,-0.02239,0.1649
SP9_1,SP9,0,0.0004439,0.1394
SP9_2,SP9,0,-0.01398,0.2255
SP9_3,SP9,0,-0.05747,0.4397
SP9_4,SP9,0,0.0003324,0.2359
SP9_5,SP9,0,-0.006639,0.0678
SP9_6,SP9,0,-0.005544,0.1011
SPDEF_1,SPDEF,0,-0.007915,0.1428
SPDEF_2,SPDEF,0,-0.02155,0.1824
SPDEF_3,SPDEF,0,-0.03473,0.2195
SPDEF_4,SPDEF,0,-0.002044,0.1224
SPDEF_5,SPDEF,0,-0.0006142,0.1176
SPDEF_6,SPDEF,0,-0.006268,0.154
SPEN_1,SPEN,0,-0.02598,0.2314
SPEN_2,SPEN,0,-0.01302,0.1778
SPEN_3,SPEN,1,-0.01484,0.1749
SPEN_4,SPEN,0,-0.01076,0.1049
SPEN_5,SPEN,0,-0.0007186,0.07549
SPEN_6,SPEN,1,0.01069,0.09722
SPI1_1,SPI1,0,-0.01162,0.1897
SPI1_2,SPI1,0,-0.009403,0.1105
SPI1_3,SPI1,0,-0.007671,0.1161
SPI1_4,SPI1,0,-0.0755,0.4196
SPI1_5,SPI1,0,0.004354,0.08281
SPI1_6,SPI1,0,-0.002683,0.1162
SPIB_1,SPIB,0,-0.002,0.1269
SPIB_2,SPIB,0,0.0008293,0.1154
SPIB_3,SPIB,0,-0.001869,0.1431
SPIB_4,SPIB,0,-0.05601,0.2882
SPIB_5,SPIB,0,-0.01385,0.246
SPIB_6,SPIB,0,-0.01329,0.1133
SPIC_1,SPIC,0,-0.0838,0.328
SPIC_2,SPIC,0,-0.01647,0.1124
SPIC_3,SPIC,0,-0.02102,0.3
SPIC_4,SPIC,0,-0.01862,0.1699
SPIC_5,SPIC,0,0.002143,0.09472
SPIC_6,SPIC,0,-0.02879,0.175
SPZ1_1,SPZ1,0,-0.00306,0.1155
SPZ1_2,SPZ1,0,-0.007447,0.1855
SPZ1_3,SPZ1,0,-0.003009,0.2783
SPZ1_4,SPZ1,0,-0.1511,0.4448
SPZ1_5,SPZ1,0,-0.01704,0.09636
SPZ1_6,SPZ1,0,-0.0003281,0.09092
SRCAP_1,SRCAP,0,-0.03316,0.1716
SRCAP_2,SRCAP,0,-0.02416,0.255
SRCAP_3,SRCAP,0,-0.06018,0.3655
SRCAP_4,SRCAP,0,-0.006194,0.1265
SRCAP_5,SRCAP,0,-0.0102,0.07777
SRCAP_6,SRCAP,0,-0.001981,0.08726
SREBF1_P1_1,SREBF1,0,-0.01261,0.1196
SREBF1_P1_2,SREBF1,0,-0.02275,0.2012
SREBF1_P1_3,SREBF1,0,-0.3492,0.507
SREBF1_P1_4,SREBF1,0,-0.01497,0.1004
SREBF1_P1_5,SREBF1,0,-0.003399,0.1401
SREBF1_P1_6,SREBF1,0,-0.006939,0.1512
SREBF1_P2_1,SREBF1,0,-0.003646,0.1169
SREBF1_P2_2,SREBF1,0,-0.01131,0.1643
SREBF1_P2_3,SREBF1,0,-0.01557,0.1361
SREBF1_P2_4,SREBF1,0,-0.005025,0.1254
SREBF1_P2_5,SREBF1,0,0.004052,0.173
SREBF1_P2_6,SREBF1,0,-0.01841,0.1515
SREBF2_1,SREBF2,0,-0.02337,0.2142
SREBF2_2,SREBF2,0,-0.005745,0.0788
SREBF2_3,SREBF2,0,-0.00196,0.104
SREBF2_4,SREBF2,0,-0.01193,0.1353
SREBF2_5,SREBF2,0,-0.01094,0.1473
SREBF2_6,SREBF2,0,-0.015,0.1455
SRF_1,SRF,0,-0.01603,0.1667
SRF_2,SRF,0,-0.01164,0.157
SRF_3,SRF,0,-0.009811,0.292
SRF_4,SRF,0,-0.006198,0.2122
SRF_5,SRF,0,-0.004297,0.1144
SRF_6,SRF,0,-0.03251,0.3595
SRY_1,SRY,0,0.009093,0.1494
SRY_2,SRY,0,-0.0026,0.0895
SRY_3,SRY,0,-0.009451,0.1608
SRY_4,SRY,0,-0.00975,0.131
SRY_5,SRY,0,-0.0006434,0.05733
SRY_6,SRY,0,-0.006886,0.0782
SS18_1,SS18,0,-0.01369,0.2583
SS18_2,SS18,0,0.003405,0.1994
SS18_3,SS18,0,-0.01782,0.1879
SS18_4,SS18,0,-0.009166,0.09482
SS18_5,SS18,0,0.002181,0.1432
SS18_6,SS18,0,-0.001368,0.1779
SSRP1_2,SSRP1,0,-0.01207,0.1585
SSRP1_3,SSRP1,0,-0.07346,0.4486
SSRP1_4,SSRP1,0,-0.1647,0.5001
SSRP1_5,SSRP1,0,-0.02723,0.214
SSRP1_6,SSRP1,0,-0.01067,0.1412
ST18_1,ST18,0,-0.01758,0.2157
ST18_2,ST18,0,-0.04303,0.3391
ST18_3,ST18,0,0.004515,0.1468
ST18_4,ST18,0,-0.01301,0.1716
ST18_5,ST18,0,-0.004376,0.09579
ST18_6,ST18,0,-0.002419,0.04897
STAT1_1,STAT1,0,-0.02655,0.2072
STAT1_2,STAT1,0,0.0006607,0.1216
STAT1_3,STAT1,0,-0.008996,0.4062
STAT1_4,STAT1,0,0.001043,0.1053
STAT1_5,STAT1,0,-0.01067,0.1217
STAT1_6,STAT1,0,-0.002041,0.1008
STAT2_1,STAT2,0,-0.0109,0.162
STAT2_2,STAT2,0,-0.01881,0.2054
STAT2_3,STAT2,0,0.006707,0.1579
STAT2_4,STAT2,0,-0.01658,0.1419
STAT2_5,STAT2,0,-0.008238,0.07424
STAT2_6,STAT2,0,-0.002418,0.1051
STAT3_1,STAT3,0,-0.03363,0.2222
STAT3_2,STAT3,0,-0.0121,0.1896
STAT3_3,STAT3,0,-0.004778,0.1444
STAT3_4,STAT3,0,-0.05436,0.3459
STAT3_5,STAT3,0,-0.01809,0.2148
STAT3_6,STAT3,0,-0.00556,0.08443
STAT4_1,STAT4,0,0.001069,0.161
STAT4_2,STAT4,0,0.005791,0.1629
STAT4_3,STAT4,0,-0.04011,0.3956
STAT4_4,STAT4,0,0.006823,0.1441
STAT4_5,STAT4,0,-0.01123,0.09111
STAT4_6,STAT4,0,0.002357,0.08801
STAT5A_1,STAT5A,0,-0.01068,0.09094
STAT5A_2,STAT5A,0,-0.008002,0.1062
STAT5A_3,STAT5A,0,-0.003674,0.1045
STAT5A_4,STAT5A,0,-0.005901,0.1419
STAT5A_5,STAT5A,0,0.004504,0.1004
STAT5A_6,STAT5A,0,-0.01293,0.1265
STAT5B_1,STAT5B,0,-0.01786,0.1545
STAT5B_2,STAT5B,0,-0.03566,0.2738
STAT5B_3,STAT5B,0,-0.06073,0.3361
STAT5B_4,STAT5B,0,-0.01426,0.1223
STAT5B_5,STAT5B,0,-0.01341,0.1281
STAT5B_6,STAT5B,0,-0.003292,0.1264
STAT6_1,STAT6,0,0.0009576,0.1793
STAT6_2,STAT6,0,-0.01126,0.2002
STAT6_3,STAT6,0,-0.002943,0.09572
STAT6_4,STAT6,0,-0.02811,0.2395
STAT6_5,STAT6,0,-0.002547,0.1086
STAT6_6,STAT6,0,0.00248,0.1015
STOX2_P1_1,STOX2,0,-0.01919,0.1785
STOX2_P1_2,STOX2,0,-0.001643,0.08254
STOX2_P1_3,STOX2,0,0.01661,0.2111
STOX2_P1_4,STOX2,0,-0.006702,0.2539
STOX2_P1_5,STOX2,0,0.0003372,0.06939
STOX2_P1_6,STOX2,0,0.001147,0.07258
STOX2_P2_1,STOX2,0,0.0004704,0.1284
STOX2_P2_2,STOX2,0,-0.003789,0.1701
STOX2_P2_3,STOX2,0,-0.01113,0.1789
STOX2_P2_4,STOX2,0,-0.01493,0.1746
STOX2_P2_5,STOX2,0,-0.004387,0.06447
STOX2_P2_6,STOX2,0,0.006867,0.08915
STRA13_1,STRA13,0,-0.007409,0.1488
STRA13_2,STRA13,0,-0.02184,0.1778
STRA13_3,STRA13,0,-0.0468,0.4314
STRA13_4,STRA13,0,-0.004094,0.166
STRA13_5,STRA13,0,-0.006236,0.09164
STRA13_6,STRA13,0,-0.002223,0.08174
STRAP_1,STRAP,0,-0.2462,0.5583
STRAP_2,STRAP,0,-0.0397,0.3581
STRAP_3,STRAP,0,-0.01402,0.148
STRAP_4,STRAP,0,-0.07567,0.3812
STRAP_5,STRAP,0,-0.01195,0.1374
STRAP_6,STRAP,0,0.002121,0.07698
